brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
19604.0,sold,169900.0,1.0,1.0,,184714.0,Hull,Massachusetts,2045.0,512.0,2021-11-22
103367.0,for_sale,429800.0,2.0,1.0,2.58,729005.0,Diamond Bar,California,91765.0,883.0,2018-08-09
32608.0,sold,36000.0,,,4.43,575549.0,Chickasha,Oklahoma,73018.0,,2021-12-17
22611.0,sold,1949000.0,3.0,3.0,0.17,139971.0,Santa Monica,California,90403.0,2467.0,2022-01-21
24196.0,sold,1470000.0,2.0,2.0,,894237.0,New York City,New York,11231.0,1283.0,2022-03-25
23930.0,for_sale,1200000.0,5.0,4.0,0.26,559828.0,Sandy,Utah,84092.0,4515.0,
30528.0,for_sale,22000.0,,,6.0,1888768.0,Magnolia,Kentucky,42757.0,,
29017.0,for_sale,479000.0,3.0,2.0,0.26,1393751.0,Holtsville,New York,11742.0,,
87592.0,for_sale,45000.0,,,0.39,1901126.0,Sherrard,Illinois,61281.0,,
71793.0,for_sale,54900.0,4.0,1.0,0.11,1112964.0,Erie,Pennsylvania,16504.0,1438.0,1991-04-01
16829.0,sold,2395000.0,3.0,2.0,0.16,900236.0,San Carlos,California,94070.0,1580.0,2022-04-29
109974.0,for_sale,979000.0,3.0,1.0,7.28,1024570.0,Phoenix,Arizona,85085.0,1435.0,2015-10-30
21212.0,for_sale,199999.0,,,20.0,1925215.0,Pauls Valley,Oklahoma,73075.0,,
22611.0,sold,299900.0,3.0,2.0,,348754.0,Winchester,Virginia,22601.0,1612.0,2022-01-26
72499.0,for_sale,589990.0,4.0,4.0,0.15,804096.0,Melissa,Texas,75454.0,2755.0,
58984.0,sold,380000.0,3.0,3.0,0.25,196576.0,Cherry Hill,New Jersey,8002.0,2664.0,2022-04-15
58032.0,for_sale,189900.0,3.0,2.0,0.23,98205.0,Lexington,Kentucky,40517.0,1411.0,2021-06-22
22920.0,for_sale,25000.0,,,2.31,1972800.0,Marshallberg,North Carolina,28553.0,,
106564.0,for_sale,285000.0,3.0,3.0,4.5,648329.0,Dothan,Alabama,36301.0,1844.0,
27834.0,for_sale,100000.0,3.0,2.0,2.44,143944.0,Cleveland,Texas,77328.0,1876.0,
29592.0,for_sale,128000.0,3.0,2.0,67.74,1175649.0,Shreveport,Louisiana,71119.0,1550.0,
53966.0,for_sale,78000.0,,,1.0,1864273.0,Natalia,Texas,78059.0,,
79137.0,for_sale,110000.0,3.0,2.0,1.0,1459446.0,Cedar Grove,Tennessee,38321.0,1680.0,
53016.0,for_sale,849000.0,4.0,2.0,2.33,976018.0,Valley Center,California,92082.0,1745.0,2014-07-21
87426.0,for_sale,179900.0,3.0,2.0,0.16,1599555.0,Indianapolis,Indiana,46202.0,1179.0,
53016.0,for_sale,54900.0,,,0.5,356372.0,Pueblo West,Colorado,81007.0,,1980-08-14
10621.0,for_sale,36990.0,,,0.25,1244752.0,Highland,Illinois,62249.0,,
49298.0,for_sale,450000.0,2.0,1.0,,17739.0,Beechhurst,New York,11357.0,,2015-07-30
33716.0,sold,265000.0,4.0,2.0,0.42,653590.0,Richmond Hill,Georgia,31324.0,1803.0,2022-02-15
30519.0,for_sale,749900.0,4.0,3.0,1.84,1033847.0,Merrimac,Massachusetts,1860.0,2955.0,2000-05-12
22611.0,for_sale,375000.0,2.0,1.0,0.3,1121116.0,Ridgefield,Connecticut,6877.0,1024.0,2006-04-06
22071.0,sold,799950.0,3.0,2.0,0.31,546229.0,Kenmore,Washington,98028.0,1360.0,2022-04-25
22611.0,sold,89900.0,4.0,2.0,0.39,739623.0,Waynesboro,Pennsylvania,17268.0,1576.0,2021-11-22
67708.0,sold,769000.0,5.0,3.0,0.16,617019.0,Santa Rosa,California,95409.0,2063.0,2022-05-03
109978.0,sold,539000.0,4.0,3.0,0.05,1795389.0,Sacramento,California,95829.0,2013.0,2021-11-23
31342.0,for_sale,469900.0,2.0,2.0,0.03,766772.0,Saint Paul,Minnesota,55102.0,1155.0,2021-06-14
40270.0,for_sale,139000.0,,,1.0,1842865.0,Erskine,Minnesota,56535.0,,
59285.0,sold,55000.0,,,8.01,1670696.0,Maysville,West Virginia,26833.0,,2022-02-04
81619.0,for_sale,289000.0,3.0,2.0,0.35,1040223.0,Texarkana,Arkansas,71854.0,2214.0,2022-05-18
62033.0,sold,850000.0,,,0.25,1362861.0,Bothell,Washington,98012.0,1900.0,2022-02-15
22611.0,for_sale,699999.0,4.0,3.0,0.26,919281.0,Cranford,New Jersey,7016.0,,
19616.0,for_sale,1842000.0,,,2.82,1583259.0,Alvin,Texas,77511.0,,
96789.0,for_sale,130000.0,2.0,2.0,2.03,370807.0,Hope,Arkansas,71801.0,1320.0,2017-11-15
66369.0,sold,450000.0,3.0,4.0,0.07,741761.0,Woodbridge,Virginia,22191.0,2400.0,2022-01-19
57595.0,ready_to_build,407240.0,5.0,,,1329270.0,Apollo Beach,Florida,33572.0,2389.0,
13917.0,for_sale,597000.0,3.0,2.0,0.17,1319392.0,Miami,Florida,33125.0,1923.0,2000-10-19
30807.0,for_sale,369000.0,3.0,3.0,,1436796.0,West Palm Beach,Florida,33415.0,1404.0,2016-04-11
22611.0,sold,2395000.0,3.0,3.0,0.19,1597432.0,Venice,California,90291.0,2490.0,2022-03-30
60239.0,for_sale,37000.0,,,1.12,470562.0,Cedar Rapids,Iowa,52405.0,,2012-03-09
14210.0,sold,365000.0,3.0,3.0,0.39,1555414.0,Magnolia,Delaware,19962.0,2632.0,2021-12-10
82273.0,sold,292000.0,4.0,2.0,0.5,1349132.0,Aztec,New Mexico,87410.0,1806.0,2021-12-08
33717.0,sold,114900.0,3.0,2.0,0.49,1782944.0,Cohutta,Georgia,30710.0,1056.0,2021-12-30
25049.0,for_sale,49900.0,,,0.86,1896823.0,Marcellus,Michigan,49067.0,,
54758.0,sold,333750.0,,,66.75,1866870.0,Bergton,Virginia,22811.0,,2022-02-17
52595.0,sold,179900.0,3.0,2.0,0.18,1495677.0,Parma Heights,Ohio,44130.0,2288.0,2022-03-01
88180.0,sold,775901.0,1.0,1.0,0.19,531752.0,New York City,New York,10029.0,623.0,2022-03-25
53305.0,sold,124500.0,2.0,2.0,0.12,1391487.0,Zephyrhills,Florida,33541.0,1048.0,2022-02-16
78761.0,for_sale,179000.0,3.0,2.0,0.24,1319417.0,Marietta,Oklahoma,73448.0,1660.0,
22022.0,for_sale,327000.0,2.0,1.0,,1139247.0,Oceanside,New York,11572.0,950.0,
16829.0,for_sale,815000.0,1.0,1.0,,101241.0,Queens,New York,11375.0,,2015-06-15
7380.0,for_sale,525000.0,3.0,3.0,0.16,197655.0,Zion Crossroads,Virginia,22942.0,2856.0,2022-04-26
58577.0,for_sale,69900.0,,,2.08,1135953.0,Benton,Arkansas,72019.0,,
44181.0,sold,555999.0,3.0,3.0,0.11,1114628.0,Stockton,California,95219.0,1926.0,2022-02-18
58893.0,sold,699000.0,4.0,3.0,5.17,1098895.0,Madera,California,93636.0,2378.0,2022-05-03
22404.0,sold,205000.0,,,82.0,256794.0,Climax Springs,Missouri,65324.0,,2022-03-30
109987.0,for_sale,209185.0,3.0,2.0,0.14,265958.0,Willis,Texas,77318.0,1200.0,
33718.0,sold,315000.0,3.0,2.0,0.13,1624823.0,Charlotte,North Carolina,28262.0,1263.0,2022-03-24
52683.0,for_sale,439900.0,4.0,3.0,0.33,530220.0,Bowling Green,Kentucky,42103.0,3232.0,2022-06-02
78649.0,for_sale,449900.0,7.0,3.0,0.09,536944.0,Derby,Connecticut,6418.0,6986.0,
58381.0,for_sale,140000.0,3.0,3.0,0.39,822181.0,Winchendon,Massachusetts,1475.0,2643.0,2005-03-16
91803.0,for_sale,1518002.0,4.0,4.0,0.39,306922.0,Boise,Idaho,83714.0,4495.0,2023-02-01
53337.0,for_sale,450000.0,4.0,4.0,0.24,380801.0,Overland Park,Kansas,66223.0,2710.0,2017-05-26
41428.0,sold,740016.0,5.0,4.0,0.24,277414.0,Riverview,Florida,33579.0,3919.0,2022-03-25
32835.0,for_sale,75000.0,,,0.11,1858729.0,Henderson,Arkansas,72544.0,,
57595.0,for_sale,422360.0,2.0,2.0,,104866.0,Crystal Lake,Illinois,60012.0,1428.0,
57812.0,sold,424995.0,4.0,2.0,0.13,1440283.0,Spokane,Washington,99208.0,2003.0,2021-11-29
104454.0,sold,500000.0,4.0,2.0,0.22,528677.0,Glendale,Arizona,85308.0,2185.0,2021-12-02
44705.0,for_sale,449900.0,4.0,3.0,3.26,462452.0,Smithfield,North Carolina,27577.0,2102.0,
30741.0,for_sale,499999.0,3.0,2.0,0.25,161830.0,Big Bear City,California,92314.0,1120.0,2019-10-25
53397.0,for_sale,500000.0,,,39.97,1990868.0,Casa Grande,Arizona,85193.0,,
78476.0,for_sale,45000.0,,,3.01,1916586.0,Cathedral City,California,92234.0,,
14527.0,for_sale,1400911.0,4.0,4.0,90.0,809451.0,Picayune,Mississippi,39466.0,3960.0,
59839.0,for_sale,729000.0,3.0,2.0,,1172103.0,Sacramento,California,95819.0,1868.0,2014-12-30
84534.0,for_sale,1349000.0,4.0,3.0,0.1,550608.0,Glendale,California,91208.0,1720.0,2008-10-16
76232.0,for_sale,265000.0,4.0,3.0,,15327.0,Fort Mitchell,Alabama,36856.0,2500.0,2011-05-05
105493.0,for_sale,1014723.0,4.0,5.0,0.47,1803021.0,Lenexa,Kansas,66220.0,4197.0,2021-11-22
88794.0,for_sale,32000.0,2.0,1.0,,607847.0,Clermont,Florida,33875.0,396.0,
40763.0,for_sale,230000.0,,,0.23,239384.0,Cape Coral,Florida,33993.0,,2019-12-30
22611.0,sold,1125000.0,3.0,2.0,0.32,877536.0,Union City,California,94587.0,1382.0,2021-11-24
53264.0,sold,200000.0,,,0.11,48224.0,Buffalo,New York,14220.0,2640.0,2022-01-21
33714.0,sold,42900.0,,,10.13,1714228.0,Tucson,Arizona,85735.0,,2022-04-05
22611.0,for_sale,160000.0,,,4.1,1845525.0,Limerick,Maine,4048.0,,
78932.0,for_sale,2600000.0,5.0,5.0,0.38,1423335.0,Agoura Hills,California,91301.0,4603.0,1988-09-09
80298.0,sold,195000.0,4.0,2.0,0.06,1193573.0,Newark,New Jersey,7107.0,2528.0,2022-02-03
10579.0,for_sale,135000.0,1.0,1.0,,1790759.0,Stratford,Connecticut,6614.0,723.0,2019-04-04
92400.0,sold,289900.0,4.0,3.0,0.33,1088611.0,Bella Vista,Arkansas,72715.0,3112.0,2022-02-08
87194.0,sold,124900.0,3.0,2.0,0.54,1804396.0,Shreveport,Louisiana,71118.0,1442.0,2021-12-03
17792.0,sold,399900.0,3.0,2.0,0.29,1760052.0,Easthampton,Massachusetts,1027.0,1954.0,2021-11-16
53315.0,sold,105000.0,3.0,1.0,0.19,996326.0,Bossier City,Louisiana,71112.0,1410.0,2021-12-06
79020.0,sold,156500.0,2.0,2.0,,834411.0,Palatine,Illinois,60074.0,1200.0,2022-01-14
49293.0,sold,725000.0,3.0,3.0,,580318.0,Chicago,Illinois,60622.0,,2022-04-21
53353.0,sold,320000.0,3.0,2.0,0.07,833502.0,Homestead,Florida,33032.0,1458.0,2022-02-25
102512.0,for_sale,525000.0,3.0,2.0,0.15,1709071.0,Vallejo,California,94590.0,1496.0,1993-11-19
22372.0,for_sale,1800000.0,4.0,2.0,0.08,1818156.0,Stone Harbor,New Jersey,8247.0,1195.0,2022-05-02
2552.0,sold,59900.0,2.0,1.0,,1012812.0,Herkimer,New York,13350.0,1858.0,2021-11-29
23592.0,for_sale,1295000.0,2.0,2.0,,1745597.0,San Francisco,California,94107.0,1120.0,2013-07-12
22914.0,for_sale,249900.0,3.0,2.0,0.14,1535074.0,Myrtle Beach,South Carolina,29588.0,1401.0,2010-02-25
93439.0,for_sale,45000.0,,,0.33,1999464.0,Scottsboro,Alabama,35769.0,,
3318.0,sold,410000.0,3.0,2.0,1.0,554091.0,Kissimmee,Florida,34746.0,2097.0,2022-01-31
8061.0,for_sale,26000000.0,6.0,8.0,0.25,1184240.0,Miami Beach,Florida,33139.0,5347.0,2022-01-07
104740.0,for_sale,15000.0,,,3.86,1948926.0,Hardy,Arkansas,72542.0,,
10613.0,sold,319900.0,3.0,2.0,0.15,833349.0,Rocky River,Ohio,44116.0,2516.0,2022-04-26
79165.0,for_sale,399900.0,4.0,2.0,0.2,1242888.0,Lansdale,Pennsylvania,19446.0,1869.0,1975-07-09
87627.0,for_sale,135000.0,3.0,1.0,0.23,690633.0,Saint Albans,West Virginia,25177.0,1175.0,1978-02-16
16124.0,sold,850000.0,1.0,1.0,35.27,1625099.0,Pocono Pines,Pennsylvania,18350.0,1224.0,2022-03-31
67969.0,sold,285000.0,3.0,3.0,0.44,365676.0,Montgomery,Illinois,60538.0,1828.0,2022-04-06
27171.0,for_sale,225000.0,3.0,2.0,1.97,74705.0,Middlesex,North Carolina,27557.0,1851.0,2002-04-26
9505.0,for_sale,498500.0,3.0,3.0,2.33,1347005.0,Bandon,Oregon,97411.0,1867.0,1996-05-03
53016.0,sold,675000.0,3.0,3.0,0.11,921892.0,Dixon,California,95620.0,2590.0,2022-04-08
88426.0,sold,825000.0,3.0,4.0,,138034.0,Atlanta,Georgia,30316.0,2244.0,2022-03-21
109978.0,for_sale,27000.0,,,1.23,1625317.0,Corning,California,96021.0,,
53699.0,sold,289000.0,4.0,,,981423.0,Kewaskum,Wisconsin,53040.0,,2022-01-07
45726.0,for_sale,144900.0,3.0,1.0,0.05,1156375.0,Pittsburgh,Pennsylvania,15214.0,1240.0,2016-09-08
92737.0,for_sale,500000.0,4.0,2.0,0.15,262540.0,Reno,Nevada,89436.0,1715.0,2014-09-05
53168.0,for_sale,1500000.0,4.0,4.0,0.17,1715176.0,Los Angeles,California,90026.0,2972.0,1972-11-24
75398.0,sold,1950000.0,4.0,2.0,0.14,941077.0,San Jose,California,95132.0,1598.0,2022-03-30
21440.0,sold,249990.0,3.0,2.0,0.76,1711909.0,Chesterfield,Virginia,23832.0,1200.0,2021-10-26
64760.0,for_sale,212000.0,3.0,2.0,0.11,964851.0,Tallahassee,Florida,32303.0,1249.0,2017-08-31
35522.0,for_sale,239900.0,3.0,2.0,0.17,708459.0,Grand Rapids,Michigan,49504.0,1715.0,2014-06-17
69551.0,sold,229000.0,2.0,2.0,0.03,46306.0,Oceanside,California,92058.0,1248.0,2021-12-14
86080.0,sold,119000.0,5.0,3.0,0.03,407109.0,Scranton,Pennsylvania,18505.0,4500.0,2022-03-03
16146.0,for_sale,40000.0,,,0.95,1910899.0,Cordele,Georgia,31015.0,,
24050.0,for_sale,209900.0,2.0,2.0,,927245.0,Cornelia,Georgia,30531.0,,
45133.0,sold,181500.0,3.0,2.0,0.51,117973.0,Mount Airy,North Carolina,27030.0,,2022-04-08
78463.0,sold,599900.0,3.0,2.0,0.08,1751967.0,Somerville,Massachusetts,2145.0,1404.0,2021-10-20
34401.0,sold,670000.0,4.0,4.0,0.27,717401.0,Woodbridge,Virginia,22191.0,3062.0,2022-04-05
59010.0,sold,425000.0,3.0,2.0,0.49,1687868.0,Manassas,Virginia,20112.0,1966.0,2021-11-09
24651.0,for_sale,119900.0,3.0,1.0,3.0,226496.0,Miller,Missouri,65707.0,800.0,2021-11-30
64016.0,sold,527000.0,4.0,2.0,197.0,1047621.0,Hermon,New York,13652.0,2304.0,2022-04-04
78348.0,sold,449900.0,2.0,2.0,,1148789.0,Warrington,Pennsylvania,18976.0,1672.0,2022-01-21
59004.0,sold,645000.0,3.0,4.0,0.06,1188795.0,Aldie,Virginia,20105.0,2842.0,2022-04-06
23573.0,for_sale,899900.0,3.0,3.0,0.24,760877.0,Naples,Florida,34120.0,2444.0,2021-06-08
103458.0,for_sale,119000.0,3.0,2.0,0.28,1105706.0,Sparta,Tennessee,38583.0,1344.0,2014-11-03
37866.0,for_sale,315000.0,3.0,3.0,0.07,1046933.0,Saint Louis,Missouri,63118.0,2625.0,2000-12-12
48661.0,for_sale,60500.0,2.0,1.0,0.22,1314692.0,Gadsden,Alabama,35904.0,1171.0,
92919.0,sold,1999999.0,6.0,6.0,0.24,1612885.0,Moorpark,California,93021.0,4780.0,2022-01-13
39752.0,sold,83900.0,,,1.0,1567520.0,Huntsville,Texas,77340.0,,2021-12-03
22611.0,for_sale,14500000.0,5.0,8.0,,1382144.0,Miami Beach,Florida,33109.0,6470.0,2017-02-28
66304.0,sold,134950.0,2.0,1.0,0.14,743148.0,Roanoke,Virginia,24012.0,861.0,2022-04-05
19417.0,for_sale,74000.0,3.0,1.0,0.47,491241.0,Sharon,Wisconsin,53585.0,1708.0,2001-10-15
29144.0,for_sale,355900.0,4.0,2.0,0.15,881481.0,Crestview,Florida,32539.0,1830.0,2021-12-10
81458.0,sold,155000.0,3.0,2.0,0.2,560672.0,Jeannette,Pennsylvania,15644.0,1200.0,2021-10-29
97569.0,sold,230000.0,3.0,2.0,0.34,1245040.0,Riverdale,Georgia,30274.0,1250.0,2022-04-22
102782.0,sold,249900.0,2.0,2.0,0.01,61662.0,Sun City,Arizona,85351.0,1237.0,2022-03-18
3630.0,sold,859950.0,3.0,2.0,0.02,490313.0,Seattle,Washington,98144.0,1422.0,2022-03-02
69062.0,sold,775000.0,,,27.6,1540850.0,Denison,Texas,75020.0,,2022-04-08
108382.0,sold,330000.0,2.0,1.0,,963118.0,Portland,Oregon,97214.0,723.0,2022-04-08
20121.0,sold,189000.0,3.0,2.0,0.31,1325331.0,Hereford,Texas,79045.0,1540.0,2022-03-18
74731.0,for_sale,4900000.0,6.0,7.0,0.38,351378.0,Arcadia,California,91006.0,7018.0,2016-10-12
32167.0,for_sale,289900.0,3.0,1.0,0.16,547293.0,Fresno,California,93705.0,1004.0,2021-09-29
59017.0,sold,565000.0,5.0,3.0,0.34,271910.0,Wilmington,Delaware,19803.0,,2022-03-31
81221.0,sold,37500.0,,,2.61,1887727.0,Elberton,Georgia,30635.0,,2022-04-19
57737.0,sold,1270000.0,2.0,2.0,0.24,1312503.0,New York City,New York,11101.0,950.0,2022-02-18
41423.0,for_sale,1235880.0,4.0,3.0,0.21,1236480.0,Carnation,Washington,98014.0,3336.0,
15345.0,sold,164900.0,3.0,1.0,0.18,200719.0,Kaukauna,Wisconsin,54130.0,1176.0,2022-03-18
79720.0,for_sale,239900.0,3.0,2.0,0.01,1563729.0,Vernon,New Jersey,7462.0,,2018-05-07
73776.0,for_sale,34000.0,,,0.17,484338.0,Georgetown,South Carolina,29440.0,,
103796.0,sold,549000.0,4.0,3.0,0.11,1197169.0,Olympia,Washington,98502.0,2206.0,2022-04-21
89682.0,sold,199500.0,3.0,2.0,0.04,1752958.0,Tacoma,Washington,98446.0,1710.0,2022-01-28
30741.0,for_sale,919000.0,4.0,4.0,0.19,1264598.0,Antioch,California,94531.0,3438.0,2015-09-11
29307.0,sold,429900.0,3.0,2.0,,1310696.0,Chicago,Illinois,60602.0,1700.0,2022-04-07
10709.0,for_sale,3950000.0,3.0,4.0,11.07,869218.0,Santa Ynez,California,93460.0,3400.0,2013-09-20
74882.0,for_sale,60000.0,,,3.71,426871.0,Placitas,New Mexico,87043.0,,
12249.0,for_sale,60000.0,,,0.54,593117.0,Mabank,Texas,75156.0,,
2387.0,sold,599000.0,3.0,3.0,0.04,562599.0,Vallejo,California,94591.0,1802.0,2022-03-07
45489.0,for_sale,174900.0,1.0,1.0,10.33,415165.0,Tarrytown,New York,10591.0,750.0,
104050.0,for_sale,265000.0,3.0,2.0,5.0,731720.0,Cartersville,Virginia,23027.0,1529.0,
75557.0,for_sale,155000.0,3.0,2.0,0.27,1590463.0,Biloxi,Mississippi,39532.0,1344.0,
29034.0,sold,880000.0,1.0,1.0,,796563.0,New York City,New York,10025.0,,2021-11-30
9711.0,sold,139900.0,3.0,2.0,0.16,280575.0,Pensacola,Florida,32501.0,1397.0,2021-12-03
55522.0,for_sale,899000.0,4.0,3.0,0.51,817167.0,New Orleans,Louisiana,70129.0,3100.0,
52629.0,sold,950000.0,4.0,3.0,0.45,1040773.0,Gainesville,Georgia,30506.0,3795.0,2022-02-17
22611.0,sold,349000.0,,,1.56,617635.0,Boulder Creek,California,95006.0,,2022-04-12
108357.0,sold,365000.0,3.0,2.0,0.41,980935.0,Custer,Washington,98240.0,1380.0,2022-04-18
107665.0,for_sale,749000.0,,,114.14,1911440.0,Madison,Virginia,22727.0,,
49293.0,for_sale,1000000.0,3.0,4.0,,311284.0,Chicago,Illinois,60642.0,2780.0,
99724.0,sold,269900.0,3.0,2.0,0.85,183943.0,Rickman,Tennessee,38580.0,1634.0,2021-12-03
22611.0,for_sale,369900.0,4.0,3.0,0.27,1800725.0,Monroeville,Pennsylvania,15146.0,2004.0,2016-02-18
64127.0,sold,1299000.0,2.0,3.0,,511038.0,Sunny Isles Beach,Florida,33160.0,1590.0,2022-04-08
109855.0,for_sale,55000.0,2.0,1.0,0.09,1515445.0,Zephyrhills,Florida,33542.0,500.0,2008-04-15
10775.0,sold,474750.0,3.0,2.0,,960054.0,Ocean Pines,Maryland,21811.0,1896.0,2022-03-11
65062.0,for_sale,60000.0,,,8.72,509.0,Fairfield,Iowa,52556.0,,
44923.0,for_sale,330490.0,3.0,2.0,,1357430.0,Edmond,Oklahoma,73034.0,1550.0,
16929.0,sold,555000.0,1.0,1.0,1.09,1598997.0,New York City,New York,10040.0,,2021-11-30
60405.0,for_sale,219900.0,5.0,2.0,0.14,544996.0,Belvidere,New Jersey,7823.0,2300.0,2011-10-07
80209.0,for_sale,159900.0,3.0,1.0,0.2,47643.0,Richmond,Kentucky,40475.0,1120.0,
53016.0,for_sale,644800.0,,,16.12,1877162.0,Belen,New Mexico,87002.0,,
52305.0,for_sale,350000.0,5.0,5.0,0.32,1397619.0,Pennsauken,New Jersey,8109.0,2432.0,2016-12-03
22611.0,sold,399000.0,,,2.69,466753.0,San Rafael,California,94903.0,,2022-03-15
52628.0,for_sale,183000.0,3.0,2.0,0.52,1360076.0,Eaton,Ohio,45320.0,1474.0,2002-09-05
19319.0,sold,90000.0,3.0,1.0,0.03,670774.0,Osakis,Minnesota,56360.0,660.0,2021-12-17
53567.0,sold,195000.0,3.0,3.0,,109825.0,Charlotte,North Carolina,28226.0,1259.0,2021-12-17
109647.0,for_sale,209000.0,,,7.33,485294.0,Quincy,Illinois,62305.0,,
22611.0,sold,7995000.0,7.0,8.0,0.98,969046.0,Malibu,California,90265.0,4812.0,2022-03-03
53356.0,for_sale,55500.0,,,1.02,1996007.0,Walker,Louisiana,70785.0,,
11350.0,for_sale,415000.0,4.0,3.0,0.22,933293.0,Crandall,Texas,75114.0,2159.0,2019-12-27
52598.0,sold,365000.0,3.0,1.0,0.25,1724119.0,Chanhassen,Minnesota,55317.0,1496.0,2022-03-25
82839.0,for_sale,149000.0,,,0.38,1660661.0,Conroe,Texas,77304.0,,
107139.0,sold,7000.0,,,2.52,1978203.0,California City,California,93505.0,,2022-01-28
15931.0,sold,349000.0,3.0,2.0,1.0,1744488.0,Warrenton,Virginia,20187.0,1120.0,2022-02-28
53016.0,sold,245000.0,4.0,2.0,0.17,678573.0,Katy,Texas,77450.0,2232.0,2022-04-21
15367.0,for_sale,15000.0,,,0.29,1904073.0,Browns Mills,New Jersey,8015.0,,
50817.0,sold,225000.0,3.0,2.0,0.74,1092330.0,North Ridgeville,Ohio,44039.0,1200.0,2022-01-07
48481.0,for_sale,82000.0,3.0,2.0,0.22,1777903.0,Tupelo,Mississippi,38801.0,1053.0,2013-11-05
8188.0,sold,99000.0,7.0,4.0,0.13,828288.0,Ravenna,Ohio,44266.0,2166.0,2021-12-17
22611.0,sold,350000.0,3.0,2.0,2.66,324371.0,Houlton,Wisconsin,54082.0,1772.0,2021-11-05
16796.0,for_sale,1399900.0,4.0,3.0,2.64,64515.0,Phoenix,Arizona,85085.0,2973.0,
77505.0,sold,695000.0,,,7.3,400959.0,Whitefish,Montana,59937.0,,2022-02-03
91334.0,sold,139900.0,3.0,2.0,0.28,642714.0,Forreston,Illinois,61030.0,1825.0,2022-04-25
20668.0,sold,179900.0,2.0,1.0,0.14,423816.0,Cheektowaga,New York,14225.0,1248.0,2022-03-08
83120.0,for_sale,220000.0,4.0,2.0,0.19,394532.0,Kansas City,Missouri,64118.0,1650.0,2021-01-22
19404.0,sold,159900.0,4.0,1.0,0.15,1344081.0,Manawa,Wisconsin,54949.0,1302.0,2021-11-19
108589.0,sold,385000.0,3.0,1.0,0.19,1695636.0,Escondido,California,92026.0,920.0,2022-03-17
33718.0,sold,300000.0,5.0,3.0,0.32,941278.0,Rio Rancho,New Mexico,87124.0,2129.0,2021-11-12
29113.0,for_sale,480000.0,3.0,3.0,0.4,1308110.0,Asheville,North Carolina,28804.0,1344.0,
25070.0,for_sale,709900.0,4.0,2.0,0.13,890390.0,Phoenix,Arizona,85085.0,2294.0,2019-05-24
25014.0,sold,413400.0,3.0,2.0,1.01,827592.0,Crowley,Texas,76036.0,1719.0,2022-04-25
10478.0,for_sale,225000.0,4.0,3.0,0.42,433491.0,Leesport,Pennsylvania,19533.0,2956.0,2015-02-18
60241.0,for_sale,279900.0,2.0,3.0,,1134164.0,Northville Township,Michigan,48168.0,1585.0,
81672.0,for_sale,98000.0,1.0,1.0,0.2,1682798.0,El Campo,Texas,77437.0,1212.0,
18256.0,for_sale,735000.0,3.0,2.0,0.17,1501848.0,Miami,Florida,33155.0,2342.0,1993-03-09
16829.0,sold,2749000.0,3.0,4.0,0.05,1522915.0,Playa Del Rey,California,90293.0,2374.0,2021-12-09
24369.0,for_sale,240045.0,3.0,2.0,0.55,433720.0,Gaffney,South Carolina,29341.0,1247.0,
59052.0,for_sale,1075000.0,4.0,4.0,0.33,6878.0,Potomac,Maryland,20854.0,3375.0,1985-02-19
30807.0,for_sale,150000.0,,,0.04,807424.0,Philadelphia,Pennsylvania,19133.0,,
23592.0,for_sale,149900.0,2.0,1.0,,831281.0,Fawnskin,California,92333.0,850.0,
83146.0,sold,224900.0,3.0,1.0,0.39,1198732.0,Knoxville,Tennessee,37912.0,1428.0,2022-03-18
48805.0,sold,465000.0,,,22.05,1705097.0,Granbury,Texas,76048.0,,2022-04-29
63055.0,for_sale,85000.0,1.0,1.0,0.77,393347.0,Tulsa,Oklahoma,74119.0,624.0,1991-12-12
35440.0,for_sale,75000.0,,,20.0,1941201.0,Bly,Oregon,97622.0,,
53290.0,for_sale,1200000.0,2.0,2.0,,416214.0,Miami,Florida,33129.0,1640.0,2007-08-03
81286.0,for_sale,599999.0,3.0,1.0,0.03,1628601.0,Brooklyn,New York,11235.0,1032.0,1987-08-03
102016.0,sold,499000.0,6.0,5.0,1.44,54878.0,Hernando,Florida,34442.0,3285.0,2021-12-06
18466.0,for_sale,124850.0,2.0,2.0,1.03,206697.0,Marion,South Carolina,29571.0,1125.0,
109873.0,for_sale,109900.0,,,3.95,1875360.0,Laurelville,Ohio,43135.0,,
83394.0,sold,1345000.0,4.0,4.0,0.48,924899.0,Hacienda Heights,California,91745.0,2844.0,2022-04-04
52534.0,sold,159900.0,4.0,2.0,0.44,137252.0,Athens,Tennessee,37303.0,1358.0,2022-01-21
10126.0,for_sale,29900.0,,,1.64,1089363.0,Jasper,Georgia,30143.0,,
36239.0,for_sale,72000.0,,,5.19,1836545.0,Forks,Washington,98331.0,,
24619.0,sold,44900.0,,,2.0,546799.0,Bullhead City,Arizona,86442.0,,2022-02-28
81765.0,sold,199900.0,5.0,2.0,0.36,734231.0,Waynesboro,Pennsylvania,17268.0,2235.0,2021-12-10
637.0,sold,379950.0,3.0,1.0,0.15,1264316.0,Spokane,Washington,99212.0,1064.0,2021-11-15
15614.0,sold,40000.0,,,0.51,1578459.0,Greenville,North Carolina,27858.0,,2022-03-14
32305.0,for_sale,1491925.0,6.0,7.0,0.38,1296497.0,Marietta,Georgia,30066.0,,2022-06-30
